conversation_id,message,sentiment
15," haha I wish it were real! that's funny they did that in 1912, maybe they knew something that we dont?",Surprised
16,What would you do if you found a baby tiger inside of a duffel bag?,Curious to dive deeper
16," I would look around to make sure Mama tiger is not in the area and looking at me with, ""Gimme back my child"" look!",Happy
16," LOL yep you don't want to be around an angry tiger mom haha. I guess they found one on the southern Border in Texas, a bag with a baby tiger that is",Surprised
16,Was it a smuggling thing?,Curious to dive deeper
16,Yes I think so unfortunately. the smuggling industry is a billion dollar trade unfortunately,Sad
16," With 20 quintillion animals in this world, why would anyone feel the need to smuggle one?",Happy
16," Haha well different animals are definitely worth different amounts, I don't think a mosquito is worth anything LOL. Why do you think animals can get white patches on their foreheads?",Curious to dive deeper
16," Once domesticated, animals develop white patches on their foreheads, likely because once indoors, they run into painted walls and doors with their heads. I know i do.",Happy
16,Haha I wonder if humans developed these white patches as well. What do you think about Germany giving constitutional rights to animals? They did that back in 2002,Surprised
16," I think German constitutional right for animals are pretty cool. Pretty, pretty . I learned about that while watching the German remake of the classic film, ""12 angry hamsters""",Happy
16," Well I'll have to watch that movie. I just think it's cool that hiccups are relics of When Animals had both lungs and gills, so next time you have the hiccups think about that LOL",Surprised
16,Does that mean putting a bag over your head while hiccupping may cause you to de-evolve? Maybe that is what happened to the Loch Ness Monster! I'm glad  she is a protected species. Hate to think someone might bag Aunt Matilda.,Happy
16," It's funny that it's protected by 1912 Scottish law, the ""protection of animals act"". hopefully that means that it's a real animal LOL but I doubt it",Surprised
16," Yeah. Aunt Matilda would make a better hag fish anyway, or maybe a seahorse, since they are the only fish with a neck. ",Happy
16,That is crazy! I also think it's crazy that there is a jellyfish breed that can never die AKA its immortal,Surprised
16," Does that mean they never get cancer, or they get cancer forever? You know, 84% of genes associated with human disease are also found in the zebrafish, but I have never seen a zebrafish with MS or Parkinson's disease...",Happy
16," Haha I haven't seen it either! Maybe some people have the black swallower fish disease, because black swallow fish Can Eat Prey twice their length and 10 times their weight haha",Surprised
16," Haha. If  freshwater fish can drink through it's skin, why don't you ever see a freshwater fish floating in a margarita?",Happy
16,Haha I wish I could drink through my skin and float in a margarita LOL. Do you have any pets by the way?,Curious to dive deeper
16," Too many to count. We've had Hamsters, snakes, scorpions, lizards, fish, cats, dogs, chickens, birds...Our apartment is getting cramped...",Happy
16," Haha that's a lot of animals! We have a dog actually, but I can't believe that there are more pet tigers in the USA than Wild Ones in Asia, a lot of people must have illegal pets here",Surprised
17,Can you recommend any movies to watch?,Curious to dive deeper
17,Do you like Star Wars ? The movie about Hans Solo just came out on Netflix.,Curious to dive deeper
17,Is that the one where its about a young Han Solo?,Neutral
17," Yeah it is the one, so Han Solo is not played by Harrison Ford, does it affect your opinion of the movie ?",Curious to dive deeper
17,Someone else can fill Harrison Fords shoes? Maybe ill check into how well this Alden guy does in the role,Neutral
17," He did a good job, but Han Solo was already young in the 1977 movie, I think it impacted negatively the movie. ",Neutral
17,Does Chewbacca appear in this movie?,Neutral
17," Yes it does, but it is not the same actor who did the other movies. I don't think that matters too much. ",Neutral
17,I like their relationshop in the movies. Chewy is a very loyal friend,Happy
17,In the canon Chewy has a family a wife and 2 sons.,Neutral
17,Thats interesting. I heard George RR Martin had an illustration that Chewie is based off of,Surprised
17," I heard that too, it was on the cover of one of his small stories. It is a peculiar creature when you think about it. ",Neutral
17,I wonder what other crazy creatures we could have had in space with Martins help. There's a giant fictional Universe that could be filled.,Curious to dive deeper
17,Would you like to  see a film with Chewbacca as the principal character ?,Neutral
17,I think it would be interesting. There are also so many comic stories that could be told. I just wonder how communication would work in such a movie,Curious to dive deeper
17," They would use subtitles. And good storytelling, like how Hans Solo seems to understand Chewie's intentions, but not his words. ",Neutral
17,Yeah its like having a dog as a best friend. But able to shoot things,Neutral
17,There was also a dog movie that opened this summer A.X.L. about a robot dog.,Neutral
17,I will have to check that one out as well. Thanks for your time. have a good day,Neutral
17," Do you like dogs ? I love them, they were one of the first domesticated animals.",Neutral
17,Yes! dogs and elephants can understand pointing,Happy
18,Good Morning! How are you today?,Curious to dive deeper
18," Well, you may be on the other side of the fence but I like neither Kanye nor Trump.",Curious to dive deeper
18,I couldn't have said it any better lol. That was such an odd meeting between them two a couple months ago!,Curious to dive deeper
18," I recall the time that Kanye stood up to a President when he perceived racism, now he seems to have flipped.  I guess they money makes a big difference,",Surprised
18,A very big difference. He even thinks AIDS is a man-made disease!,Curious to dive deeper
18," People love a good conspiracy story.  I think that is how Trump does so well, people believe in the Deep State, and such.",Sad
18,I agree! What kind of music do you like to listen to?,Curious to dive deeper
18," I'm a kid of the eighties and nineties,  I never really moved on from that alternative rock scene.",Curious to dive deeper
18,Same here! I think rap has been a major significance in the last twenty years though huh?,Curious to dive deeper
18," There has been the odd rap song that I like, but for me it's cultural.  I'm just not from the environment most rappers are and can't appreciate their point of view.",Curious to dive deeper
18,I agree too! I can't believe a michigan judge once delivered her ruling to eminem in the form of a rap haha.,Curious to dive deeper
18," That's kind of cool, I like it when people don't take themselves too seriously.  Like when Kanye made fun of himself on SNL.  If only he'd do it more.",Happy
18," All he has to do is talk and it happens haha. I give him props though, he once gave his mic to a fan in a wheelchair at a concert. However, I'm sure he told a person to stand up in a wheelchair before too.....",Curious to dive deeper
